pickup_hour,name,id,LocationID,Zone,service_zone,VendorID,num_rides_per_hour,trip_distance,fare_amount,total_amount,congestion_surcharge,total_plus_surcharge
2022-01-08 11:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,1,189,464.55,1901.0,2976.37,460.0,3436.37
2022-01-08 12:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,1,185,385.24,1723.0,2683.98,442.5,3126.48
2022-01-08 13:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,2,207,602.97,2283.5,3448.28,502.5,3950.78
2022-01-08 14:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,1,201,382.2,1872.0,2937.89,492.5,3430.39
2022-01-08 15:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,2,230,532.19,2443.98,3712.4500000000003,555.0,4267.450000000001
2022-01-08 16:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,2,242,630.63,2780.5,4136.52,585.0,4721.52
2022-01-08 17:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,2,223,496.56,2424.0,3618.69,535.0,4153.6900000000005
2022-01-08 18:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,2,168,459.87,1980.5,2953.95,397.5,3351.45
2022-01-08 19:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,2,169,405.2,1873.0,2772.92,395.0,3167.92
2022-01-08 20:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,2,94,317.94,1283.5,1901.09,215.0,2116.09
2022-01-08 21:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,2,93,321.62,1259.5,1861.1,207.5,2068.6
2022-01-08 22:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,2,102,392.42,1488.5,2162.9,220.0,2382.9
2022-01-08 23:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,2,84,205.8,931.0,1373.99,190.0,1563.99
2022-01-09 00:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,2,57,144.13,562.0,877.44,135.0,1012.44
2022-01-09 01:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,2,50,104.37,448.0,722.0500000000001,120.0,842.0500000000001
2022-01-09 02:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,2,33,114.91,409.5,600.44,75.0,675.44
2022-01-09 03:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,2,24,57.33,233.0,390.02,60.0,450.02
2022-01-09 04:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,2,14,29.64,121.0,208.08,35.0,243.08
2022-01-09 05:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,1,6,21.61,125.0,167.56,12.5,180.06
2022-01-09 06:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,1,15,74.09,248.0,358.53,35.0,393.53
2022-01-09 07:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,1,28,92.97,329.0,482.4,65.0,547.4
2022-01-09 08:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,1,46,195.95,658.0,972.09,105.0,1077.0900000000001
2022-01-09 09:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,2,72,213.54,789.5,1200.06,175.0,1375.06
2022-01-09 10:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,2,128,345.05,1365.0,2077.67,312.5,2390.17
2022-01-09 11:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,2,153,339.74,1450.5,2229.57,367.5,2597.07
2022-01-09 12:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,2,171,526.93,2082.2,3091.48,407.5,3498.98
2022-01-09 13:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,2,163,404.91,1599.5,2459.45,397.5,2856.95
2022-01-09 14:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,2,152,341.84,1507.5,2323.9,370.0,2693.9
2022-01-09 15:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,2,188,558.07,2274.0,3354.58,432.5,3787.08
2022-01-09 16:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,1,147,401.09000000000003,1660.5,2498.82,357.5,2856.32
2022-01-09 17:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,2,121,381.52,1440.5,2128.06,275.0,2403.06
2022-01-09 18:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,2,89,277.54,1055.5,1560.19,207.5,1767.69
2022-01-09 19:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,2,70,290.8,1132.5,1652.33,155.0,1807.33
2022-01-09 20:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,2,55,266.64,901.5,1291.9,117.5,1409.4
2022-01-09 21:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,2,50,190.54,669.5,1010.85,107.5,1118.35
2022-01-09 22:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,2,36,127.99,498.0,714.97,77.5,792.47
2022-01-09 23:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,2,29,143.32,478.5,691.86,55.0,746.86
2022-01-10 00:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,1,20,151.42000000000002,466.0,643.72,42.5,686.22
2022-01-10 01:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,2,4,23.63,76.5,108.0,7.5,115.5
2022-01-10 02:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,2,11,18.9,89.5,137.16,25.0,162.16
2022-01-10 03:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,2,3,22.62,67.0,84.94,5.0,89.94
2022-01-10 04:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,1,10,10.43,98.2,142.34,22.5,164.84
2022-01-10 05:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,2,34,76.07,368.2,547.8,82.5,630.3
2022-01-10 06:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,2,150,289.25,1245.0,2015.53,367.5,2383.0299999999997
2022-01-10 07:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,1,250,568.08,2395.0,3759.42,617.5,4376.92
2022-01-10 08:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,1,311,575.71,2807.0,4456.52,770.0,5226.52
2022-01-10 09:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,1,343,812.87,3629.6,5607.76,842.5,6450.26
2022-01-10 10:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,2,283,596.47,2810.98,4354.46,690.0,5044.46
2022-01-10 11:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,2,271,558.74,2655.0,4123.08,660.0,4783.08
2022-01-10 12:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,2,250,518.56,2476.9,3837.39,620.0,4457.389999999999
2022-01-10 13:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,2,253,554.74,2612.5,4017.4900000000002,620.0,4637.49
2022-01-10 14:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,2,240,547.27,2459.5,3780.0,570.0,4350.0
2022-01-10 15:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,1,268,663.28,2861.5,4364.01,650.0,5014.01
2022-01-10 16:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,2,225,480.04,2274.8,3654.4,532.5,4186.9
2022-01-10 17:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,1,203,426.43,1896.0,3141.9700000000003,480.0,3621.9700000000003
2022-01-10 18:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,2,149,292.32,1399.0,2326.93,355.0,2681.93
2022-01-10 19:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,2,95,287.93,1150.5,1857.42,227.5,2084.92
2022-01-10 20:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,2,80,251.29,935.0,1471.8,187.5,1659.3
2022-01-10 21:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,2,71,225.36,855.0,1323.59,172.5,1496.09
2022-01-10 22:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,1,44,156.97,556.5,867.76,105.0,972.76
2022-01-10 23:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,2,34,140.2,480.5,677.56,72.5,750.06
2022-01-11 00:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,1,24,67.66,268.5,410.33,52.5,462.83
2022-01-11 01:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,2,9,50.78,153.5,202.22,15.0,217.22
2022-01-11 02:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,2,1,1.15,5.5,9.3,2.5,11.8
2022-01-11 03:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,1,3,2.5700000000000003,14.5,30.04,7.5,37.54
2022-01-11 04:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,1,8,46.69,167.2,213.83,15.0,228.83
2022-01-11 05:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,1,29,50.42,221.91,380.33,72.5,452.83
2022-01-11 06:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,2,155,247.02,1125.5,1913.8500000000001,387.5,2301.3500000000004
2022-01-11 07:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,2,280,561.42,2543.2,4025.8,690.0,4715.8
2022-01-11 08:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,1,425,813.61,3959.5,6226.78,1057.5,7284.28
2022-01-11 09:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,2,401,778.22,3776.4,5974.18,997.5,6971.68
2022-01-11 10:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,1,329,675.57,3266.78,5024.72,807.5,5832.22
2022-01-11 11:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,2,319,594.91,2997.68,4813.82,790.0,5603.82
2022-01-11 12:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,2,272,537.96,2561.28,3970.89,645.0,4615.889999999999
2022-01-11 13:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,1,247,482.51,2434.98,3718.73,592.5,4311.23
2022-01-11 14:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,2,271,647.65,2735.0,4195.97,662.5,4858.47
2022-01-11 15:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,2,272,714.33,2987.7,4580.5,660.0,5240.5
2022-01-11 16:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,2,245,560.85,2588.0,4251.3,602.5,4853.8
2022-01-11 17:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,2,222,437.6,2036.5,3476.9700000000003,535.0,4011.9700000000003
2022-01-11 18:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,2,166,370.27,1618.5,2773.96,405.0,3178.96
2022-01-11 19:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,2,135,323.99,1300.0,2146.63,322.5,2469.13
2022-01-11 20:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,1,89,280.68,1068.5,1625.6,207.5,1833.1
2022-01-11 21:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,1,83,295.96,1195.5,1750.57,197.5,1948.07
2022-01-11 22:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,2,61,151.53,609.0,989.1600000000001,147.5,1136.66
2022-01-11 23:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,1,35,80.15,387.2,570.5500000000001,82.5,653.0500000000001
2022-01-12 00:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,1,21,99.19,333.5,447.5,37.5,485.0
2022-01-12 01:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,1,7,30.08,98.0,140.27,12.5,152.77
2022-01-12 02:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,2,3,5.33,22.0,40.09,7.5,47.59
2022-01-12 03:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,2,2,1.5799999999999998,10.5,21.19,5.0,26.19
2022-01-12 04:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,2,7,8.87,45.0,74.48,15.0,89.48
2022-01-12 05:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,2,36,58.46,247.5,422.25,85.0,507.25
2022-01-12 06:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,2,135,219.06,996.5,1649.6100000000001,337.5,1987.1100000000001
2022-01-12 07:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,2,279,530.28,2397.0,3889.54,695.0,4584.54
2022-01-12 08:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,1,412,776.41,3833.2,6015.46,1005.0,7020.46
2022-01-12 09:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,2,408,762.58,3927.63,6160.34,997.5,7157.84
2022-01-12 10:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,1,349,745.29,3608.8,5570.2,855.0,6425.2
2022-01-12 11:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,2,307,567.4,2965.7,4615.56,750.0,5365.56
2022-01-12 12:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,2,325,660.43,3389.5,5229.68,807.5,6037.18
2022-01-12 13:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,2,277,688.2,2935.5,4455.39,680.0,5135.39
2022-01-12 14:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,1,264,636.67,2839.7,4303.97,630.0,4933.97
2022-01-12 15:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,1,252,648.91,2846.0,4238.33,617.5,4855.83
2022-01-12 16:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,2,255,585.27,2820.48,4567.61,610.0,5177.61
2022-01-12 17:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,2,221,494.7,2273.0,3764.82,537.5,4302.32
2022-01-12 18:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,1,213,442.93,2085.0,3446.89,525.0,3971.89
2022-01-12 19:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,1,142,319.78,1421.5,2417.07,337.5,2754.57
2022-01-12 20:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,2,88,285.78,1134.0,1712.52,210.0,1922.52
2022-01-12 21:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,2,88,254.45,979.5,1549.89,205.0,1754.89
2022-01-12 22:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,2,81,241.91,935.8,1468.54,197.5,1666.04
2022-01-12 23:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,2,41,151.71,578.2,828.87,82.5,911.37
2022-01-13 00:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,2,27,97.64,331.5,494.61,57.5,552.11
2022-01-13 01:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,2,12,37.14,139.0,216.53,27.5,244.03
2022-01-13 02:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,2,8,18.75,52.0,87.28,15.0,102.28
2022-01-13 03:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,2,8,15.77,37.5,68.31,15.0,83.31
2022-01-13 04:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,1,11,37.03,153.4,195.95,22.5,218.45
2022-01-13 05:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,2,44,108.28,412.51,644.78,102.5,747.28
2022-01-13 06:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,2,150,343.25,1395.7,2146.55,367.5,2514.05
2022-01-13 07:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,1,256,489.55,2217.0,3537.41,627.5,4164.91
2022-01-13 08:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,1,380,777.22,3751.0,5839.31,942.5,6781.81
2022-01-13 09:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,1,397,803.7,3908.7,6042.64,962.5,7005.14
2022-01-13 10:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,1,311,646.78,3119.0,4863.35,777.5,5640.85
2022-01-13 11:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,2,309,614.95,3084.7,4805.13,760.0,5565.13
2022-01-13 12:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,2,301,545.8,2960.13,4534.13,735.0,5269.13
2022-01-13 13:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,1,307,712.56,3312.5,5052.14,740.0,5792.14
2022-01-13 14:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,2,342,850.82,4011.0,5981.16,835.0,6816.16
2022-01-13 15:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,2,272,705.4,3146.0,4733.45,660.0,5393.45
2022-01-13 16:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,1,262,654.92,2975.3,4763.53,637.5,5401.03
2022-01-13 17:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,2,273,597.42,2915.3,4767.09,662.5,5429.59
2022-01-13 18:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,1,217,480.56,2186.0,3650.78,535.0,4185.780000000001
2022-01-13 19:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,2,151,392.96,1549.5,2525.08,342.5,2867.58
2022-01-13 20:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,2,119,356.2,1404.55,2197.96,270.0,2467.96
2022-01-13 21:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,1,95,306.58,1160.0,1784.14,225.0,2009.14
2022-01-13 22:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,2,82,227.06,947.0,1476.0,202.5,1678.5
2022-01-13 23:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,2,67,206.31,778.0,1173.75,160.0,1333.75
2022-01-14 00:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,2,45,144.73,512.5,776.05,97.5,873.55
2022-01-14 01:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,1,22,60.36,210.0,305.62,45.0,350.62
2022-01-14 02:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,1,12,32.81,127.0,187.07999999999998,30.0,217.07999999999998
2022-01-14 03:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,2,6,11.75,51.0,90.08,15.0,105.08
2022-01-14 04:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,1,10,49.9,85.7,123.46,17.5,140.95999999999998
2022-01-14 05:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,1,36,63.78,347.5,535.73,87.5,623.23
2022-01-14 06:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,2,123,280.15,1134.0,1746.3400000000001,297.5,2043.8400000000001
2022-01-14 07:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,2,206,441.7,1952.8,3119.21,510.0,3629.21
2022-01-14 08:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,2,295,700.39,3075.28,4761.66,727.5,5489.16
2022-01-14 09:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,2,339,819.5,3540.5,5526.03,832.5,6358.53
2022-01-14 10:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,2,284,573.5,2775.5,4322.78,710.0,5032.78
2022-01-14 11:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,2,272,531.0,2767.9,4277.61,657.5,4935.11
2022-01-14 12:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,1,282,707.36,3267.7,4919.8,685.0,5604.8
2022-01-14 13:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,2,269,709.83,3130.0,4813.92,670.0,5483.92
2022-01-14 14:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,2,304,901.9399999999999,3815.5,5777.85,727.5,6505.35
2022-01-14 15:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,1,302,766.49,3542.0,5422.77,735.0,6157.77
2022-01-14 16:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,1,284,724.24,3318.3,5388.0,685.0,6073.0
2022-01-14 17:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,2,289,744.4300000000001,3132.0,5126.5,677.5,5804.0
2022-01-14 18:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,2,201,415.28,1978.5,3273.36,492.5,3765.86
2022-01-14 19:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,1,186,391.12,1762.0,2941.73,442.5,3384.23
2022-01-14 20:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,1,110,404.49,1442.0,2222.44,255.0,2477.44
2022-01-14 21:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,2,122,388.0,1539.5,2338.0,277.5,2615.5
2022-01-14 22:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,1,124,497.84000000000003,1881.0,2837.36,305.0,3142.36
2022-01-14 23:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,1,97,315.24,1199.0,1847.88,230.0,2077.88
2022-01-15 00:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,2,67,197.59,819.0,1249.89,162.5,1412.39
2022-01-15 01:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,2,44,143.81,558.5,835.87,102.5,938.37
2022-01-15 02:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,2,28,73.33,284.0,453.35,70.0,523.35
2022-01-15 03:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,2,16,80.5,267.0,397.90999999999997,40.0,437.90999999999997
2022-01-15 04:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,2,13,25.869999999999997,110.5,171.92000000000002,32.5,204.42000000000002
2022-01-15 05:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,1,10,15.2,72.5,122.12,25.0,147.12
2022-01-15 06:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,2,25,97.64,336.5,470.94,60.0,530.94
2022-01-15 07:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,2,50,273.84000000000003,910.5,1307.52,120.0,1427.52
2022-01-15 08:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,2,75,217.38,816.5,1239.2,177.5,1416.7
2022-01-15 09:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,2,132,313.54,1301.0,2049.53,327.5,2377.03
2022-01-15 10:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,2,220,475.54,2120.7,3303.08,545.0,3848.08
2022-01-15 11:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,2,234,569.1899999999999,2424.7,3769.92,565.0,4334.92
2022-01-15 12:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,1,293,712.21,3057.5,4777.62,707.5,5485.12
2022-01-15 13:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,2,289,705.52,3180.5,4899.16,710.0,5609.16
